contentid,title,mapx,mapy,nx,ny
128980,격포항,126.4686633,35.62271339,51,84
126288,격포해수욕장,126.4698103,35.62927932,51,85
716313,견두산,127.4134145,35.34004488,68,78
252566,견훤산성,127.8993603,36.57562688,76,105
1627302,결성동헌,126.5449722,36.52383939,53,104
1627251,결성향교,126.5431611,36.52891378,52,104
129282,겸면목화공원,127.1730491,35.25135909,64,76
1957342,겸천서원,127.2495078,35.08124348,65,73
716538,경각산,127.156605,35.72691049,63,87
1957963,경광서원,128.6822926,36.6005191,90,106
294505,경국사,127.0045812,37.61501575,60,128
2707041,경극고택,128.6866758,35.90747576,90,91
1856950,경기 남양주 조안 [슬로시티],127.3123186,37.55879729,66,127
2737307,경기 한옥마을,127.2292768,37.43892358,64,124
3012433,경기도국민안전체험관,127.0627465,37.17848963,61,118
2470361,경기도자미술관,127.4234167,37.27555157,68,121
2605330,경기미래교육 양평캠퍼스,127.5756214,37.49958397,70,125
129195,경기미래교육 캠퍼스,126.7026428,37.78450449,55,131
147656,경기전,127.1498644,35.81520589,63,89
3066223,경기전 옆 사진관,127.1505865,35.81736954,63,89
2500296,경기콘텐츠 코리아 랩,127.104942,37.40030915,62,123
3081424,경기해양안전체험관,126.5806788,37.2905348,53,121
773075,경남  악양면 [슬로시티],127.7089347,35.16238673,73,75
3006094,경동성당,126.3813389,34.78529006,50,66
2930839,경리단길,126.9875154,37.53845212,60,126
2763773,경반계곡,127.4655439,37.83592899,68,133
1959485,경백사,128.0579076,35.02820795,80,72
126508,경복궁,126.976993,37.57882224,60,127
1857022,경북 상주 함창·이안·공검면 [슬로시티],128.1794354,36.57019097,81,105
1857094,경북 청송 주왕산면·파천면 [슬로시티],129.1593546,36.35690034,98,101
2007983,경북전통음식체험관 모심정,128.1191188,36.66194881,80,107
3032505,경북천년숲정원,129.2421547,35.81195251,100,90
128173,경산 임당동과 조영동 고분군,128.7536717,35.84376755,92,90
1957965,경산서당,129.2521317,36.00329219,100,94
1955012,경산향교,128.7417567,35.8213032,91,90
126133,경상감영공원,128.5923073,35.87205303,89,91
127816,경상남도수목원,128.2955472,35.15975296,84,75
3015482,경상남도안전체험관,128.1147081,35.55463579,80,83
704151,경상북도 산림환경연구원,129.2388606,35.8117358,100,90
3036201,경상북도교육청 안전체험관,129.2256085,36.02100635,100,94
127432,경상북도수목원,129.257125,36.2197511,100,99
2373204,경성 부민관 폭탄 의거지,126.9765267,37.56755965,60,127
630741,경안천 습지생태공원,127.3030029,37.45896703,65,124
2783851,경암근린공원,126.800095,35.17832767,57,75
2605528,경암동 철길마을,126.7362331,35.98135205,56,92
128533,경앙사,127.1787758,37.0444683,63,115
1957967,경양서원,128.0728598,36.03776918,79,94
264470,경운동민병옥가옥,126.9858035,37.57470898,60,127
2500229,경의선책거리,126.9290369,37.55649897,59,126
2009089,경인 아라뱃길,126.6074801,37.55849302,53,126
2767580,경인아라뱃길 검암공원,126.6753791,37.57026785,55,127
2767474,경인아라뱃길 다남공원,126.7337376,37.57450173,56,127
3061213,경인아라뱃길 매화동산,126.6878669,37.57057082,55,127
3061214,경인아라뱃길 시천공원,126.6754679,37.57290088,55,127
2767585,경인아라뱃길 아라타워 전망대,126.6073968,37.55843747,53,126
2767445,경인아라뱃길귤현나루,126.7474891,37.57281884,56,127
562010,경인아라뱃길유람선 현대크루즈호,126.7871265,37.59767221,57,127
1622544,경장각,126.8052666,35.18436319,57,75
2614455,경정리 백악기 퇴적암 (경북 동해안 국가지질공원),129.4418759,36.48784921,103,104
128567,경정마을(차유어촌체험마을),129.4345183,36.48398007,103,104
2756064,경정항,129.4258691,36.4819468,103,104
1621219,경정해수욕장,129.4330268,36.48204137,103,104
128637, 감은사지,129.4768555,35.7482197,104,88
1621597, 경덕왕릉,129.187797,35.76272926,99,89
319571, 경애왕릉,129.2087276,35.79581203,100,89
128116, 계림,129.2189978,35.83264696,100,90
250268, 골굴암 마애여래좌상,129.4055768,35.80303439,103,90
128676, 교촌마을,129.2147233,35.82967499,100,90
128639, 구정동 방형분,129.2969481,35.77858508,101,89
250270, 굴불사지 석조사면불상,129.2303433,35.8578721,100,91
2992067, 금리단길,129.2148313,35.8420236,100,90
250274, 금척리 고분군,129.1216147,35.83310062,98,90
126203, 김유신묘,129.1923887,35.84533113,99,90
128635, 나정,129.2126239,35.8159876,100,90
128704, 남산,129.2305315,35.78398877,100,89
250263, 미륵곡 석조여래좌상,129.2364302,35.81211071,100,90
250261, 불곡 마애여래좌상,129.2295335,35.81676561,100,90
250265,신선암 마애보살반가상,129.2268429,35.78791882,100,89
129521,용장사곡 삼층석탑,129.2238156,35.78053348,100,89
129520,용장사지 마애여래좌상,129.2230739,35.78085565,100,89
250283,전 염불사지,129.2442608,35.78776083,100,89
250264,칠불암 마애불상군,129.2325538,35.77615358,100,89
250262,탑곡 마애불상군,129.2328666,35.81497699,100,90
129522, 남산동 동ㆍ서 삼층석탑,129.2438079,35.79312688,100,89
987844, 낭산 일원,129.2423294,35.8232429,100,90
1621397, 내물왕릉,129.217548,35.83271081,100,90
1492402, 대릉원 일원,129.2107206,35.83918495,100,90
319577, 독락당,129.1601061,36.01656117,99,94
128526, 동궁과 월지,129.2283747,35.8352024,100,90
2603463, 동궁원,129.2604464,35.85279269,101,91
250267, 동방동 와요지,129.2589505,35.80978085,101,90
319572, 동부 사적지대,129.2186617,35.83528276,100,90
1963773, 마우나오션 관광단지,129.3754937,35.69097144,103,87
129524, 망덕사지,129.243785,35.81702974,100,90
126210," 무열왕릉, 태종무열왕릉비",129.1878424,35.82506944,99,90
126218, 문무대왕릉,129.4827663,35.74072899,105,88
128634, 배동 삼릉,129.209533,35.79678971,100,89
128692, 석조여래삼존입상,129.2112577,35.80185862,100,89
2002492, 버드파크,129.2627491,35.84981251,101,90
1621734,법흥왕릉,129.1650056,35.8241219,99,90
126230,보문관광단지,129.2869804,35.84371088,101,90
126166,불국사 ,129.3318475,35.78927343,102,89
758416,산에들레마을,129.4603867,35.67781342,104,87
1621727,서악동 고분군,129.1860398,35.82549992,99,90
128612,서출지,129.2420218,35.79646536,100,89
126216,석굴암 ,129.350782,35.78938211,102,89
126204,석빙고,129.2239418,35.83320254,100,90
126211,선덕여왕릉,129.2427182,35.82372063,100,90
1621820,성덕왕릉,129.2807437,35.78632279,101,89
1621809,신무왕릉,129.2592838,35.81236945,101,90
128681, 신문왕릉,129.246132,35.81793802,100,90
2609826,쌈밥거리,129.21074,35.83920995,100,90
2603500,주상절리 전망대,129.471902,35.68907348,104,87
231933, 양동 무첨당,129.2526567,36.00202012,100,94
127855, 양동마을 ,129.2536901,35.99670408,100,94
129518, 양동마을 송첨종택,129.2536538,36.00383938,100,94
126213, 오릉,129.2083463,35.82265066,100,90
3090417, 왕의 길,129.3696236,35.82891689,102,90
128638, 원성왕릉,129.3196078,35.75935157,102,89
128117, 월성(반월성),129.2250084,35.83217212,100,90
1621780, 유연정,129.3017764,35.94001695,101,92
250271, 율동 마애여래삼존입상,129.1743664,35.80491313,99,89
128651, 이견대,129.4837272,35.74421472,105,88
250281, 인왕동 사지,129.2228226,35.82918075,100,90
319725, 일성왕릉,129.2216704,35.81340751,100,90
128682, 장항리 서 오층석탑,129.373061,35.77494249,103,89
250266, 재매정,129.2132651,35.82904725,100,90
319726, 정강왕릉,129.2407413,35.7996011,100,89
231891, 정혜사지 십삼층석탑,129.1577284,36.0191025,99,94
1621714, 지마왕릉,129.2117354,35.80432779,100,89
1621742, 진덕여왕릉,129.1984508,35.88911241,99,91
2756726, 진평왕릉,129.2506228,35.83215872,100,90
126207, 첨성대,129.2185645,35.83437453,100,90
2614343, 최준선생 생가 (최부자댁),129.2166703,35.83071102,100,90
129523, 탈해왕릉,129.2321156,35.85201168,100,91
126208, 포석정지,129.212863,35.80731081,100,90
2708718, 풍력발전(바람의언덕),129.364918,35.74977295,102,88
319812, 헌강왕릉,129.2403274,35.80213691,100,89
1621799, 헌덕왕릉,129.2444842,35.84403782,100,90
127985, 황룡사지,129.2307078,35.83826043,100,90
2658227, 황리단길,129.2099818,35.8374518,100,90
1621751, 효공왕릉,129.2505954,35.82105997,100,90
1621842, 효소왕릉,129.2798882,35.78682827,101,89
1621759, 흥덕왕릉,129.2075574,36.01736475,99,94
127484,국립공원,129.289658,35.84369149,101,90
250269,능지탑지,129.2398434,35.82598699,100,90
126229,민속공예촌,129.3112683,35.80449632,101,90
2609821,배리석불입상,129.2100579,35.8004532,100,89
231927,석장동암각화,129.2006542,35.8611545,99,91
1957348,시 관광특구,129.2892917,35.83156507,101,90
127487,엑스포대공원,129.2888667,35.83224832,101,90
971032,역사유적지구 ,129.2122927,35.8385656,100,90
126228,월드 어뮤즈먼트,129.2821727,35.83638662,101,90
590997,월드 캘리포니아비치,129.2821727,35.83638662,101,90
2756611,읍성,129.2139062,35.8473202,100,90
2997657,축구공원,129.2113283,35.86024092,100,91
2756689,핑크뮬리,129.2198282,35.83554387,100,90
1621391,향교,129.217223,35.83079991,100,90
1826438,경찰혼,126.9006431,37.52634086,58,126
3056679,경천대관광지,128.2419498,36.45563299,82,103
2702477,경천묘,127.8641739,37.1837758,75,119
2756567,경천섬(경천섬공원),128.2470111,36.43194135,82,103
2784663,경천저수지,127.2395172,36.03814317,65,94
126145,경충사(정기룡장군유허지),127.8954369,34.98376564,77,71
2687981,경포 아쿠아리움,128.9079034,37.79008946,93,132
2717933,경포가시연습지,128.8986793,37.78946157,93,132
125588,경포도립공원,128.8807686,37.82740128,92,133
2774703,경포생태저류지,128.8847558,37.78074565,92,132
2773857,경포플라워가든,128.9086892,37.79798856,93,133
127975,경포호(철새도래지),128.8965682,37.79561082,93,132
1957344,경현서원,126.7067061,35.06658317,56,72
127633,경호강,127.8424062,35.48419167,76,82
716272,경화역 벚꽃길,128.6866547,35.1590351,91,75
294526,경흥사(경산),128.7056168,35.7722303,91,88
126484,경희궁,126.9685079,37.5704425,60,127
1606042,경희궁 숭정전,126.9679607,37.57176178,60,127
1604784,경희궁 흥화문,126.9710494,37.57048143,60,127
1604824,경희궁공원,126.9691051,37.57075914,60,127
128988,경희천문대,127.0786766,37.24188536,62,120
2611568,"계남공원(유아숲체험장, 우렁바위)",126.8474484,37.51279148,58,126
2782215,계남해변,126.2786655,37.15941142,48,118
1955991,계담서원,127.8641884,36.87087015,75,112
1937772,계룡 사계고택,127.2714083,36.26558165,65,99
2654766,계룡 입암저수지,127.255538,36.24335058,65,98
1620625,계룡돈대,126.3538237,37.72352767,49,130
127263,계룡산,128.6176515,34.88258426,90,69
125817,계룡산국립공원,127.2324621,36.3568733,65,101
126725,계룡산도예촌,127.2151155,36.38997476,64,101
1938262,계룡산상신농촌체험휴양마을,127.2195902,36.38474488,64,101
1114077,계룡산신도내주초석석재,127.2576376,36.2546521,65,98
2570324,계류리 예술창고,127.1720532,37.9573428,63,135
294530,계림사,128.1818797,36.17267248,81,97
228869,계마항,126.4068274,35.39296901,50,79
126678,계명산 자연휴양림 캠핑장,127.9842104,36.98941984,77,115
125612,계방산(평창),128.444545,37.70715122,85,130
126904,계방산(홍천),128.4209455,37.75888922,84,131
525648,계백장군 유적지,127.1814127,36.19245232,64,97
2463907,계산국민체육공원,126.7289833,37.54503007,56,126
1956430,계산서원,126.504406,35.45614402,52,81
1957346,계송서원,126.5189197,35.30181177,52,77
3034128,계수밤농장,126.8184141,37.44105208,57,124
297978,계승사(고성),128.2241785,35.05299701,83,72
1114780,계양공원,126.7234003,37.55018493,55,126
2675002,계양꽃마루,126.7438989,37.53251513,56,126
1113230,계양산,126.7234086,37.5502377,55,126
1114802,계양산 산림욕장,126.7305136,37.54975177,56,126
2767503,계양산장미원,126.7127514,37.54710177,55,126
297979,계원사(양산),129.044313,35.34099625,97,79
2777931,계절상품 시리즈(주식회사 생산소),126.8881424,36.27246305,59,99
125756,계조암(속초),128.4750857,38.18985409,85,141
126710,계족산(영월),128.496926,37.16181516,86,118
2714728,계촌마을,128.3060235,37.45232806,83,125
1624939,계화도,126.6323167,35.78900277,54,88
2932026,고 석,127.2699815,38.20298534,65,141
2775349,고가담(가치를 담다),128.3163447,34.97598784,84,71
2736374,고강선사유적공원,126.8184535,37.52446739,57,126
126164,고견사(거창),128.0392874,35.7456045,79,87
126879,고경명선생비,127.4732996,36.12290429,69,95
127825,고고산,128.5854691,37.22310979,88,120
2462674,고구려대장간마을 (태왕사신기 촬영장),127.1109258,37.56079896,62,127
3064998,고구려목장,126.9921684,38.00113164,60,136
2703743,고대교,126.4443607,35.81308851,51,89
127051,고근산,126.5298336,33.25800717,53,33
2752416,고금도,126.8246284,34.40625101,58,58
611948,고기동 오리촌,127.0548922,37.35849921,61,122
2732252,고기리계곡,127.0425795,37.35595206,61,122
3045925,고남 저수지,126.4253306,36.82125585,50,110
2616470,고남산 자철석 광산 (한탄강 유네스코 세계지질공원),127.2129176,38.09922976,64,138
2791433,고내포구,126.337915,33.4670588,49,37
1826457,고당조만식선생동상,127.0771625,37.55008015,62,126
127320,고대도,126.366864,36.38790753,49,101
127163,고대산,127.1520647,38.19730051,63,140
3018261,고대산자연휴양림,127.1506644,38.21131551,63,141
2736668,고대지구근린공원,126.7776057,36.97608298,56,114
814237,고덕동 생태경관 보전지역,127.149311,37.56702671,63,127
2764950,고덕생활체육공원,127.0640509,37.8044531,61,132
2865100,고덕수변공원,127.048207,37.04645741,61,115
129305,고라데이마을,128.1396326,37.64884662,80,129
3080268,고락산,127.6955101,34.7608677,73,66
125881,고란사(고란약수),126.9132091,36.29263895,59,99
128945,고란사유람선,126.9075652,36.28995027,59,99
2614464,고래불 해안 (경북 동해안 국가지질공원),129.4109336,36.59946091,103,107
126103,고래불해수욕장,129.4103503,36.59884986,102,107
2761583,고래뿌리선착장,126.5692296,37.19999509,53,119
3056154,고래사진관 필름현상소,126.9915366,37.56313821,60,127
2798965,고랭길,128.336278,37.58034994,83,127
2798360,고랭지만두체험.휴양마을,128.6919648,37.69032181,89,130
128139,고려 공양왕릉,126.8390916,37.68021908,57,129
127184,고려궁지,126.4854359,37.75088512,51,131
128688,고려동유적지,128.4600491,35.27652891,87,77
531469,고려산,126.4352713,37.74072987,50,130
2765284,고려천도공원,126.4631004,37.80382577,51,132
2754720,고렴공원,127.0292311,37.24067906,61,120
128078,고령 고아리 벽화 고분,128.2702622,35.71612312,83,87
126191,고령 대가야유적지,128.2585881,35.72200835,83,87
250434,고령 신촌숲,128.196609,35.6656886,82,86
127416,고령 장기리 암각화,128.2921604,35.71281556,84,87
128079,고령 주산성,128.2603459,35.73615956,83,87
128038,고령 지산동 고분군,128.2543717,35.72509404,83,87
127418,고령 지산리 당간지주,128.2657401,35.72740787,83,87
250303,고령박씨종중재실,127.2723442,36.77845341,65,110
3035933,고령생활체육공원,128.2803168,35.72080611,83,87
231926,고령안화리암각화,128.2613384,35.70181902,83,87
2629770,고령예마을,128.2134346,35.79319392,82,89
2990283,고령은행나무숲,128.4366339,35.81064879,86,89
128077,고령향교,128.2651512,35.72909934,83,87
1956304,고로서원,127.0224573,36.51096305,61,104
128365,고로쇠마을(미산마을),128.3240509,37.872177,83,134
297980,고림사,127.4042253,35.80720568,68,89
2035859,고마나루,127.1063454,36.46870826,62,103
2770458,고마루 카르스트,128.5054628,37.29969389,86,121
129109,고마리마을,126.9864937,34.56723012,61,61
129451,고모산성,128.1276125,36.66173788,80,107
125521,고모저수지,127.1638252,37.79907221,63,132
