contentid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,modifiedtime,firstimage,firstimage2,cat1,cat2,cat3,contenttypeid
2723688,간월재,울산광역시 울주군 상북면 간월산길 614,,7,5,129.0453821487,35.5482424218,20240816031205,,,A01,A0101,A01010500,12
2750389,간월호 쉼터공원,충청남도 서산시 부석면 창리 265-1,,34,7,126.3771735875,36.6229140032,20240424210743,,,A02,A0202,A02020700,12
3041720,간이해변,강원특별자치도 속초시 청호동,간이해수욕장,32,5,128.5949549553,38.2042130775,20231116142036,http://tong.visitkorea.or.kr/cms/resource/07/3041707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3041707_image3_1.jpg,A01,A0101,A01011200,12
1608562,간재선생유지,전북특별자치도 부안군 계화면 양지길 12,,37,6,126.6371856100,35.7943022476,20240118174312,,,A02,A0201,A02010700,12
128022,간절곶 등대,울산광역시 울주군 서생면 간절곶1길 39-2,,7,5,129.3605738299,35.3589668021,20240729151416,http://tong.visitkorea.or.kr/cms/resource/94/2648694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2648694_image3_1.jpg,A01,A0101,A01011600,12
2610509,간절곶 소망길,울산광역시 울주군 서생면 나사리,,7,5,129.3492110511,35.3546337414,20240828223559,http://tong.visitkorea.or.kr/cms/resource/56/3077956_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/56/3077956_image3_1.bmp,A01,A0101,A01010500,12
2871546,간절곶소망우체통,울산광역시 울주군 서생면 대송리,산110-22,7,5,129.3611487843,35.3588057199,20240731072014,http://tong.visitkorea.or.kr/cms/resource/24/2871524_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/2871524_image3_1.JPG,A02,A0205,A02050600,12
126644,간현관광지,강원특별자치도 원주시 소금산길 12,,32,9,127.8340575195,37.3646293574,20240725151247,,,A02,A0202,A02020700,12
129681,갈거계곡,전북특별자치도 진안군 정천면 휴양림길 77,,37,14,127.4377085322,35.9085419668,20240827100917,http://tong.visitkorea.or.kr/cms/resource/79/219579_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/219579_image3_1.jpg,A01,A0101,A01010900,12
128654,갈계리삼층석탑,경상남도 거창군 북상면 갈계리,,36,2,127.8147003936,35.7931506445,20240111175828,,,A02,A0205,A02050200,12
1577238,갈계숲,경상남도 거창군 북상면,,36,2,127.8160256582,35.7789272818,20240722143839,http://tong.visitkorea.or.kr/cms/resource/44/3335844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3335844_image3_1.jpg,A01,A0101,A01010400,12
2511669,갈골한과마을 명인의 집,강원특별자치도 강릉시 사천면 중앙서로 62,(사천면),32,1,128.8432831780,37.8245147710,20240827093538,,,A02,A0204,A02040600,12
127781,갈기산,충청북도 영동군 양산면 호탄리,,33,4,127.6280083624,36.1121138260,20240801154052,http://tong.visitkorea.or.kr/cms/resource/51/3341351_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/3341351_image3_1.JPG,A01,A0101,A01010400,12
2715990,갈남항,강원특별자치도 삼척시 원덕읍 갈남리 99-20,,32,4,129.3251150597,37.2807757781,20230727143654,,,A01,A0101,A01011400,12
129024,갈두마을(땅끝마을),전라남도 해남군 송지면 땅끝마을길 82,,38,23,126.5285847288,34.2998052878,20240521160004,http://tong.visitkorea.or.kr/cms/resource/36/3061236_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3061236_image3_1.jpg,B02,B0201,B02011000,12
2629105,갈두천권역마을,충청남도 태안군 원북면 대기길 12-20,,34,14,126.2574770059,36.7988972173,20231214174813,http://tong.visitkorea.or.kr/cms/resource/96/2629096_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/96/2629096_image2_1.bmp,A02,A0203,A02030100,12
753397,갈론계곡,충청북도 괴산군 칠성면 칠성로10길 547,,33,1,127.8531905026,36.7344745015,20240718145539,http://tong.visitkorea.or.kr/cms/resource/53/3334553_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/3334553_image3_1.JPG,A01,A0101,A01010900,12
3074319,갈마공원,대전광역시 서구 한밭대로 664 (갈마동),,3,3,127.3721884377,36.3571340745,20231222162732,http://tong.visitkorea.or.kr/cms/resource/35/3051735_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/3051735_image3_1.JPG,A02,A0202,A02020700,12
1887381,갈마못(갈뫼못),제주특별자치도 서귀포시 성산읍 중산간동로,(신풍리),39,3,126.8115590479,33.3870224256,20231110102657,,,A01,A0101,A01010500,12
3007381,갈매중앙공원,경기도 구리시 갈매동,,31,6,127.1185814171,37.6311631455,20230905142926,http://tong.visitkorea.or.kr/cms/resource/32/3000732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3000732_image3_1.jpg,A02,A0202,A02020700,12
3018842,갈멜정원,전라남도 보성군 웅치면 봉산리,,38,10,127.0538844612,34.7020883495,20231010141505,http://tong.visitkorea.or.kr/cms/resource/19/3018819_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3018819_image3_1.jpg,A01,A0101,A01010700,12
2613159,갈모봉 산림욕장,경상남도 고성군 고성읍 이당리,,36,3,128.2693627701,34.9727568130,20230615144726,,,A01,A0101,A01010600,12
3353957,갈모봉 자연휴양림,경상남도 고성군 고성읍 갈모봉숲길 42,,36,3,128.2676407226,34.9718346636,20240826170447,http://tong.visitkorea.or.kr/cms/resource/47/3353847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3353847_image3_1.jpg,A01,A0101,A01010600,12
580288,갈목도,전라남도 진도군 조도면 진목도갈목길 10,,38,21,125.9471912472,34.3062257853,20231213141807,,,A01,A0101,A01011300,12
2750364,갈목해변,충청남도 서천군 마서면 송석리,,34,8,126.6359117813,36.0770449561,20230417133133,,,A01,A0101,A01011200,12
2749170,갈미한글공원,경기도 의왕시 문화예술로 65,(내손동),31,24,126.9849674131,37.3780068044,20230404103340,,,A02,A0202,A02020700,12
2755829,갈산공원,경기도 양평군 양평읍 양평체육공원길 24,,31,19,127.4973262186,37.4836871538,20240729142102,,,A01,A0101,A01010500,12
1116925,갈산근린공원,서울특별시 양천구 신정동 162-56,,1,19,126.8684105358,37.5061176314,20240424122344,http://tong.visitkorea.or.kr/cms/resource/62/2612062_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/62/2612062_image2_1.bmp,A02,A0202,A02020700,12
127311,갈음이해수욕장,충청남도 태안군 근흥면 정죽리,산 147-46,34,14,126.1520087212,36.6957489937,20240731163448,http://tong.visitkorea.or.kr/cms/resource/10/3340710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3340710_image3_1.jpg,A01,A0101,A01011200,12
635593,갈중이(천연염색체험),제주특별자치도 서귀포시 사계남로216번길 24-61 갈중이,,39,3,126.3136584209,33.2351423980,20240828095020,,,A02,A0203,A02030200,12
129010,갈천동초가까치구멍집,경상북도 영덕군 창수면 장육사길 363,,35,12,129.3218943100,36.5975288568,20240617180802,,,A02,A0201,A02010400,12
1577060,갈천서당,경상남도 거창군 북상면 송계로 767-34,(북상면),36,2,127.8160978214,35.7808909491,20231116122515,,,A02,A0201,A02010700,12
1959468,갈천서원,경상남도 고성군 대가면 갈천로 620,(대가면),36,3,128.2510123914,35.0480785952,20240814133701,http://tong.visitkorea.or.kr/cms/resource/63/3348063_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3348063_image3_1.jpg,A02,A0201,A02010700,12
127535,갈천약수터,강원특별자치도 양양군 서면 구룡령로 1103-66,,32,7,128.5029086488,37.9058931889,20231115110207,http://tong.visitkorea.or.kr/cms/resource/82/738182_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/738182_image3_1.jpg,A01,A0101,A01011000,12
2751315,갈치저수지,경기도 군포시 속달로 129-49,(속달동),31,7,126.9046676336,37.3331661279,20230209173224,,,A01,A0101,A01011800,12
3061205,갈현체육공원,인천광역시 계양구 황어로 66 (갈현동),,2,2,126.7285768374,37.5777207077,20231206181953,http://tong.visitkorea.or.kr/cms/resource/37/3001237_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3001237_image3_1.jpg,A02,A0202,A02020700,12
1114686,감곡매괴성모순례지성당,충청북도 음성군 감곡면 성당길 10,,33,6,127.6411569266,37.1213983401,20231102134112,http://tong.visitkorea.or.kr/cms/resource/10/1075110_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1075110_image3_1.jpg,A02,A0201,A02010900,12
1887493,감낭오름,제주특별자치도 서귀포시 안덕면 동광리,산41,39,3,126.3454537144,33.3225554639,20231208162012,,,A01,A0101,A01010400,12
294439,감로암(서울),서울특별시 종로구 율곡로23길 16,(충신동),1,23,127.0066015446,37.5753148419,20230412113705,http://tong.visitkorea.or.kr/cms/resource/85/2031885_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2031885_image3_1.jpg,A02,A0201,A02010800,12
2788422,감만시민부두,부산광역시 남구 감만동 626-1,,6,4,129.0687505471,35.1097087416,20230622111926,,,A02,A0202,A02020700,12
548138,감빛고을,경상북도 청도군 금천면 소천길 193,,35,20,128.9006982586,35.7235366389,20230610064611,http://tong.visitkorea.or.kr/cms/resource/03/1967203_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1967203_image3_1.jpg,A02,A0203,A02030100,12
3082301,감사공묘역,제주특별자치도 제주시 조천읍 함대로 362,,39,4,126.6611469938,33.5129949735,20240116160523,http://tong.visitkorea.or.kr/cms/resource/96/3082296_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3082296_image3_1.jpg,A02,A0201,A02010700,12
1118418,감삼못공원,대구광역시 서구 서대구로3길 43,(내당동),4,6,128.5522334637,35.8586426972,20231106163411,http://tong.visitkorea.or.kr/cms/resource/87/2493687_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2493687_image2_1.jpg,A02,A0202,A02020700,12
2820184,감성공작소,강원특별자치도 삼척시 대학로 13-1 (당저동),1층,32,4,129.1631079016,37.4423790237,20240620143316,http://tong.visitkorea.or.kr/cms/resource/70/2820170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2820170_image2_1.jpg,A02,A0203,A02030400,12
2569515,감성마을 이외수 문학관,강원특별자치도 화천군 상서면 감성마을길 157,,32,17,127.5162822381,38.1665774939,20230703185130,http://tong.visitkorea.or.kr/cms/resource/93/2566293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2566293_image3_1.jpg,A02,A0202,A02020600,12
3056401,감수굴 밭담길,제주특별자치도 제주시 구좌읍 평대7길 34,,39,4,126.8432807691,33.5310570194,20240826174823,http://tong.visitkorea.or.kr/cms/resource/82/3056382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3056382_image3_1.jpg,A02,A0203,A02030100,12
2569511,감악산 출렁다리,경기도 파주시 설마천로 238,,31,27,126.9476076720,37.9382770580,20240731093903,,,A02,A0205,A02050100,12
1576464,감악산(거창),경상남도 거창군 남상면 무촌리 산295번지 일원(신원면 구사리 산12-1 인근),,36,2,127.9295566252,35.5964221995,20240815173835,http://tong.visitkorea.or.kr/cms/resource/05/2860205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2860205_image3_1.jpg,A01,A0101,A01010400,12
125600,감악산(원주),강원특별자치도 원주시 신림면 황둔리,,32,9,128.1500300952,37.2330309839,20231122113330,http://tong.visitkorea.or.kr/cms/resource/73/1536673_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1536673_image3_1.jpg,A01,A0101,A01010400,12
125450,감악산(파주),경기도 파주시 적성면 감골길 48,,31,27,126.9520635715,37.9121440779,20240510161050,,,A01,A0101,A01010400,12
2755857,감악산항노화웰니스체험장,경상남도 거창군 신원면 연수사길 456,,36,2,127.9199604172,35.5901644033,20230202144940,http://tong.visitkorea.or.kr/cms/resource/73/2774673_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/2774673_image2_1.JPG,A02,A0203,A02030400,12
294441,감응사(경북),경상북도 성주군 월항면 대산리,,35,10,128.3324840808,35.9346133921,20231220111946,http://tong.visitkorea.or.kr/cms/resource/31/1399731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1399731_image3_1.jpg,A02,A0201,A02010800,12
2524116,감자꽃 스튜디오,강원특별자치도 평창군 평창읍 고길천로 105,,32,15,128.4388806611,37.3688513197,20231031100358,http://tong.visitkorea.or.kr/cms/resource/00/2531500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2531500_image2_1.jpg,A02,A0203,A02030400,12
2767573,감중공원,인천광역시 서구 가정로98번길 18,(가좌동),2,7,126.6736203249,37.4932378921,20231106112816,http://tong.visitkorea.or.kr/cms/resource/58/2781358_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2781358_image2_1.jpg,A02,A0202,A02020700,12
2785289,감지해변,부산광역시 영도구 감지길 110,(동삼동),6,14,129.0764900502,35.0625336062,20230504104002,http://tong.visitkorea.or.kr/cms/resource/18/2798118_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/2798118_image2_1.JPG,A01,A0101,A01011200,12
3070550,감천계곡,경상남도 창원시 마산회원구 내서읍 신감리,1409-4,36,16,128.5126162513,35.1919088150,20240808134345,http://tong.visitkorea.or.kr/cms/resource/39/3070539_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3070539_image3_1.JPG,A01,A0101,A01010900,12
2785306,감천동편부두 / 감천항,부산광역시 서구 원양로 6,(암남동),6,11,129.0128152394,35.0547971892,20240805000001,,,A01,A0101,A01011400,12
294452,감천사(부산),부산광역시 연제구 묘봉산로 40,(연산동),6,13,129.0912632411,35.1833036953,20240826131256,http://tong.visitkorea.or.kr/cms/resource/83/1561883_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1561883_image3_1.jpg,A02,A0201,A02010800,12
2735620,감추사,강원특별자치도 동해시 해안로 120,,32,3,129.1265089534,37.5146783131,20230703083725,,,A02,A0201,A02010800,12
2714641,감추해변,강원특별자치도 동해시 해안로 120,(용정동),32,3,129.1267839259,37.5147838622,20230905132934,,,A01,A0101,A01011200,12
2732583,감포선착장,경상북도 경주시 감포읍,,35,2,129.5016738088,35.8074523833,20240423220221,,,A01,A0101,A01011400,12
128677,감포항,경상북도 경주시 감포읍 감포로,감포리,35,2,129.5040374805,35.8078329413,20240423220227,,,A01,A0101,A01011400,12
3090394,감포해상공원,경상북도 경주시 감포로2길 93,,35,2,129.5048652927,35.8041139317,20240129161639,http://tong.visitkorea.or.kr/cms/resource/81/3090381_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/81/3090381_image3_1.JPG,A01,A0101,A01010500,12
1254680,갑곶돈대,인천광역시 강화군 강화읍 해안동로1366번길 18,,2,1,126.5171140395,37.7335377029,20240408103143,http://tong.visitkorea.or.kr/cms/resource/72/1579072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1579072_image3_1.jpg,A02,A0201,A02010200,12
2768133,갑곶순교성지,인천광역시 강화군 강화읍 해안동로1366번길 35,,2,1,126.5174945418,37.7341959658,20240502111559,,,A02,A0201,A02010900,12
125891,갑사,충청남도 공주시 계룡면 갑사로 567-3,(계룡면),34,1,127.1873853143,36.3653437567,20231209111345,http://tong.visitkorea.or.kr/cms/resource/21/2675821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2675821_image2_1.jpg,A02,A0201,A02010800,12
125833,갑사계곡,충청남도 공주시 계룡면 갑사로 225,,34,1,127.1822106747,36.3691793379,20240528101300,http://tong.visitkorea.or.kr/cms/resource/66/3057366_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3057366_image3_1.JPG,A01,A0101,A01010900,12
1887866,갑선이오름,제주특별자치도 서귀포시 표선면 가시로592번길,(가시리) 일원,39,3,126.7810400382,33.3621052416,20231220162340,,,A01,A0101,A01010400,12
1625103,갑오동학혁명 100주년 기념탑,전북특별자치도 정읍시 내장호반로 214,(쌍암동),37,13,126.9002222297,35.5097335146,20240604111213,http://tong.visitkorea.or.kr/cms/resource/89/3060489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3060489_image3_1.jpg,A02,A0205,A02050200,12
126034,갑장산,경상북도 상주시 지천1길 215-187,(지천동),35,9,128.1858411308,36.3478581503,20231211135803,,,A01,A0101,A01010400,12
1623750,갑천,대전광역시 유성구 봉명동,702,3,4,127.3687079109,36.3675467104,20240528155054,,,A01,A0101,A01011800,12
126828,갓바위 문화타운,전라남도 목포시 남농로 135,일대 (용해동),38,8,126.4209824186,34.7936564349,20231214155806,http://tong.visitkorea.or.kr/cms/resource/60/2515460_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2515460_image2_1.jpg,A02,A0203,A02030600,12
946216,강경 구 연수당 건재 약방,충청남도 논산시 강경읍 옥녀봉로24번길 14,,34,3,127.0183586462,36.1621473767,20240729135942,http://tong.visitkorea.or.kr/cms/resource/52/3339052_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3339052_image3_1.jpg,A02,A0201,A02010700,12
1182200,강경 옥녀봉,충청남도 논산시 강경읍 북옥리,,34,3,127.0119397028,36.1649080602,20231122113713,,,A01,A0101,A01010400,12
946451,강경 중앙초등학교 강당,충청남도 논산시 강경읍 옥녀봉로 8,(강경읍),34,3,127.0191725131,36.1602309428,20240729141159,http://tong.visitkorea.or.kr/cms/resource/69/3339069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3339069_image3_1.jpg,A02,A0201,A02010700,12
2650372,강경근대거리,충청남도 논산시 강경읍 옥녀봉로 30-5,,34,3,127.0178753661,36.1617724110,20231123122715,,,A02,A0203,A02030600,12
1627011,강경미내다리,충청남도 논산시 채운면 삼거리,,34,3,127.0319493430,36.1528570080,20230530162018,,,A02,A0201,A02010700,12
